"GISJOIN","POP20","BASENAME","State","smart","INTPTLAT","INTPTLON","green_commute","bachelor","poverty","income","no_insurance","internet","unemp","gini"
"G01003076",76143,"Auburn","AL",0,32.607722,-85.4895446,14.5938392368917,61.6873162272876,26.8067820558107,35115,5.53192046391685,89.2511480042388,3.00596967615828,0.5691
"G01003220",795,"Autaugaville","AL",0,32.4325631,-86.6587521,18.1818181818182,10.9144542772861,19.9524940617577,26259,13.2760267430755,54.1567695961995,8.06845965770171,0.5466
"G01003364",465,"Avon","AL",0,31.1797269,-85.2792111,1.08695652173913,15.987460815047,16.374269005848,32812,14.4444444444444,84.7953216374269,4.739336492891,0.503
"G01003556",625,"Babbie","AL",0,31.3020825,-86.3194368,20,7.96019900497512,12.1951219512195,23765,9.21739130434783,72.1951219512195,0,0.331
"G01003676",649,"Baileyton","AL",0,34.2608584,-86.6087877,10.1382488479263,11.0948905109489,19.9063231850117,25069,8.24847250509165,88.2903981264637,2.54777070063694,0.3236
"G01003724",211,"Bakerhill","AL",0,31.7769227,-85.2954084,12.1495327102804,12.5,11.7021276595745,26103,8.16326530612245,52.1276595744681,1.76991150442478,0.4054
"G01003940",156,"Banks","AL",0,31.8132641,-85.8364335,24.1610738255034,23.2954545454545,16.3461538461538,26556,20.8609271523179,73.0769230769231,15.5555555555556,0.399
"G01004660",8107,"Bay Minette","AL",0,30.8944358,-87.7913063,23.1535554792168,9.86050066883241,25.6564939673527,22391,13.6911281489595,80.4826117814053,9.01710640765439,0.5009
"G01004684",2204,"Bayou La Batre","AL",0,30.407586,-88.2632709,24.4613434727503,9.77242302543507,26.5,18620,18.2392776523702,81,2.43055555555556,0.401
"G01004852",1047,"Bear Creek","AL",0,34.2554809,-87.7133988,1.99600798403194,9.46859903381643,16.4435946462715,18547,18.140735958683,72.2753346080306,13.0293159609121,0.4077
"G01004900",204,"Beatrice","AL",0,31.7333092,-87.2090464,5.55555555555556,11.7117117117117,25,16346,13.7142857142857,58.3333333333333,26.9230769230769,0.4752
"G01004948",187,"Beaverton","AL",0,33.9354112,-88.0217777,21.7391304347826,7.28476821192053,30.8823529411765,20074,13.903743315508,60.2941176470588,22.5806451612903,0.4143
"G01005164",186,"Belk","AL",0,33.6516405,-87.9286102,0,3.01724137931034,3.44827586206897,22307,7.20461095100865,67.2413793103448,28.3783783783784,0.3272
"G01005692",41,"Benton","AL",0,32.3079306,-86.8175456,0,11.1111111111111,0,42704,0,77.7777777777778,0,0.2076
"G01005812",476,"Berlin","AL",0,34.1953957,-86.7436181,0.540540540540541,10.0238663484487,9.09090909090909,26121,10.3383458646617,83.8383838383838,2.68199233716475,0.374
"G01005932",1216,"Berry","AL",0,33.6667018,-87.609311,20.0564971751412,11.6417910447761,27.4052478134111,24438,7.93489318413021,70.8454810495627,4.82573726541555,0.4583
"G01005980",26019,"Bessemer","AL",0,33.3708576,-86.9715222,15.5354079882382,13.6611717531744,28.7902287708414,22622,14.2125984251969,78.6835982939124,10.7581573896353,0.4981
"G01006460",125,"Billingsley","AL",0,32.6647107,-86.7067132,4.76190476190476,14.0350877192982,8.10810810810811,32181,10.9375,62.1621621621622,20.6896551724138,0.3658
"G01007000",200733,"Birmingham","AL",1,33.5271744,-86.7970356,15.8189273740232,29.4314672234547,23.7355733596866,29289,12.5239743056331,81.5539006341251,7.48820508538266,0.5187
"G01007120",221,"Black","AL",0,31.0097704,-85.7444199,73.8916256157635,2.57352941176471,11.9718309859155,18337,5.91016548463357,93.6619718309859,0.966183574879227,0.2709
"G01007456",1826,"Blountsville","AL",0,34.0758377,-86.5839177,14.185393258427,8.25688073394496,22.0760233918129,22934,13.2825258573762,79.8245614035088,2.70618556701031,0.4505
"G01007672",84,"Blue Springs","AL",0,31.6635156,-85.5035265,21.9512195121951,25,13.6363636363636,28475,3.77358490566038,77.2727272727273,6.38297872340426,0.3434
"G01007912",10107,"Boaz","AL",0,34.1990204,-86.1551515,10.4197901049475,16.7183673469388,19.7058823529412,22678,11.3351877607789,82.9679144385027,1.98645598194131,0.4535
"G01008104",301,"Boligee","AL",0,32.7680809,-88.02859,38.2978723404255,11.1731843575419,58.5858585858586,7215,20.6642066420664,67.6767676767677,51.0416666666667,0.4018
"G01008248",172,"Bon Air","AL",0,33.2593704,-86.3271475,0,0,42.4242424242424,19436,8.62068965517241,36.3636363636364,0,0.4772
"G01009016",825,"Brantley","AL",0,31.5819924,-86.2567836,9.41176470588235,19.1318327974277,27.8236914600551,20909,9.49298813376483,60.6060606060606,1.51515151515152,0.5034
"G01009136",2972,"Brent","AL",0,32.9448933,-87.1720877,9.21409214092141,10.4194260485651,45.0909090909091,18399,3.28638497652582,83.5151515151515,8.1447963800905,0.5402
"G01009208",5276,"Brewton","AL",0,31.1091749,-87.0765833,4.2654028436019,23.8517745302714,24.6753246753247,29788,8.04853387259858,71.2287712287712,5.04464285714286,0.5031
"G01009328",2264,"Bridgeport","AL",0,34.9493119,-85.7237654,12.1251629726206,8.56807511737089,25.591985428051,23252,11.4961961115807,83.6976320582878,7.94551645856981,0.43
"G01009400",2337,"Brighton","AL",0,33.439551,-86.9454041,15.2884615384615,12.6431297709924,23.6424394319131,20222,21.4213878645659,67.3350041771094,12.3907863383638,0.4363
"G01009424",845,"Brilliant","AL",0,34.0256705,-87.7690468,3.32225913621263,6.85249709639954,31.7028985507246,21458,22.036874451273,71.9202898550725,15.2424942263279,0.4438
"G01009736",1253,"Brookside","AL",0,33.6346166,-86.9063142,4.3010752688172,12.9545454545455,25.987525987526,28962,20.1382886776145,83.5758835758836,6.49350649350649,0.4479
"G01009808",2504,"Brookwood","AL",0,33.2398424,-87.331488,4.9580472921434,21.4114832535885,8.20224719101124,32634,2.43801652892562,92.3595505617978,1.51624548736462,0.3523
"G01010240",2073,"Brundidge","AL",0,31.7176386,-85.8175502,12.6717557251908,13.9941690962099,25.5040322580645,19329,13.2091814638372,67.2379032258064,10.1412066752246,0.4391
"G01011032",1871,"Butler","AL",0,32.0964794,-88.2107807,11.316648531012,21.6931216931217,22.722029988466,25728,7.7758470894874,75.7785467128028,1.14226375908619,0.4469
"G01011416",16494,"Calera","AL",0,33.1223194,-86.7456439,8.51142680667078,36.399180785701,8.17590093665661,34165,6.1842026108404,93.4910303222734,1.03956720059404,0.3552
"G01011512",1927,"Camden","AL",0,31.9984934,-87.2889498,17.9012345679012,21.4192708333333,29.3900184842884,17535,8.35748792270531,81.3308687615527,11.6899618805591,0.4645
"G01011680",1006,"Camp Hill","AL",0,32.7973267,-85.6558335,21.3953488372093,13.3886255924171,34.9896480331263,16513,8.56481481481481,69.9792960662526,21.7532467532468,0.4623
"G01012016",1769,"Carbon Hill","AL",0,33.894991,-87.5220778,8.23117338003503,5.87002096436059,28.9902280130293,17746,10.6822880771881,63.029315960912,3.24149108589951,0.4855
"G01012040",52,"Cardiff","AL",0,33.6472903,-86.9306366,21.4285714285714,11.7647058823529,50,22423,7.69230769230769,90,0,0.499
"G01012160",286,"Carolina","AL",0,31.2341499,-86.5210009,12.5,18.9320388349515,16.40625,30630,10.0358422939068,73.4375,0,0.4334
"G01012304",1023,"Carrollton","AL",0,33.2619035,-88.0950712,13.9344262295082,16.7151162790698,24.6268656716418,19102,10.8485499462943,77.1144278606965,8.46681922196796,0.461
"G01012496",486,"Castleberry","AL",0,31.2996776,-87.0291292,3.84615384615385,15.1020408163265,33.3333333333333,22814,13.1428571428571,60.2564102564103,14.4736842105263,0.5009
"G01012760",1845,"Cedar Bluff","AL",0,34.2214223,-85.5885654,16.9421487603306,19.8498748957465,19.8518518518519,24334,13.0980861244019,86.0740740740741,10.1200686106346,0.4317
"G01013264",16406,"Center Point","AL",0,33.6439031,-86.6845668,13.3059418457649,17.2580489219762,16.5160375686691,25001,8.89522982445258,88.2509303561935,9.95342648037259,0.4001
"G01013648",3587,"Centre","AL",0,34.1530593,-85.6716834,3.62257792754844,14.103472714387,12.9568106312292,27887,8.37601687255197,72.9568106312292,7.46590093323762,0.4167
"G01013672",2800,"Centreville","AL",0,32.958967,-87.1320431,13.5518157661647,13.1457564575646,24.693685202639,29460,1.44048521607278,74.2695570216777,3.62438220757825,0.5584
"G01014008",1104,"Chatom","AL",0,31.4691454,-88.2460188,13.9013452914798,24.9163879598662,27.3809523809524,38061,7.30434782608696,53.5714285714286,3.2258064516129,0.5968
"G01014104",14982,"Chelsea","AL",0,33.326887,-86.6295188,5.69182389937107,44.9779911964786,3.89710117105011,43448,2.8758429194764,97.1203685928201,4.06961178045515,0.3807
"G01014152",970,"Cherokee","AL",0,34.7577002,-87.9655891,9.93150684931507,11.0932475884244,20.7282913165266,22230,6.40449438202247,71.9887955182073,7.45341614906832,0.3769
"G01014392",6457,"Chickasaw","AL",0,30.7714495,-88.0796971,8.25617283950617,12.1786872972298,30.8112652374947,21426,11.7610161517955,82.4295922656578,4.68040516940272,0.4776
"G01014464",4754,"Childersburg","AL",0,33.2925489,-86.3408438,14.4050104384134,12.0920111905502,21.7196819085487,28986,7.61681245999573,87.2266401590457,8,0.486
"G01015064",3946,"Citronelle","AL",0,31.0972688,-88.2498429,7.14285714285714,12.0580573129885,16.6547533952823,26243,14.3042575285566,88.0629020729092,5.76456310679612,0.4333
"G01015136",8768,"Clanton","AL",0,32.8455725,-86.6194937,19.0031152647975,16.9438498271036,15.0450188788847,30639,11.2866817155756,84.3740923613128,5.97886540600667,0.472
"G01015256",10291,"Clay","AL",0,33.6965832,-86.6081819,6.89731159100926,20.6387169386607,7.23336853220697,31453,7.2394667704583,77.8511087645195,2.43232640251079,0.3635
"G01015304",466,"Clayhatchee","AL",0,31.236925,-85.7214778,3.26086956521739,10.6824925816024,6.55021834061135,33134,10.0702576112412,77.292576419214,5.64102564102564,0.3437
"G01015376",2265,"Clayton","AL",0,31.8822767,-85.4604536,5.49450549450549,3.04259634888438,28.8834951456311,12446,5.17879161528977,39.0776699029126,3.72670807453416,0.5602
"G01015472",1245,"Cleveland","AL",0,34.0021791,-86.5613518,15.7039711191336,14.2138364779874,5.68421052631579,25767,10.4632587859425,84,6.24,0.373
"G01015640",1220,"Clio","AL",0,31.7085157,-85.6110391,32.5358851674641,6.74567000911577,46.5804066543438,15008,32.5503355704698,53.9741219963031,5.33333333333333,0.4468
"G01016000",2035,"Coaling","AL",0,33.1699014,-87.3498873,11.4975845410628,15.2332361516035,10.4885057471264,28521,5.26554698138902,91.235632183908,11.9672131147541,0.3588
"G01016240",206,"Coffee Springs","AL",0,31.1658359,-85.9108977,28.0898876404494,19.6629213483146,13.7614678899083,26584,31.1224489795918,88.0733944954129,0,0.3671
"G01016264",263,"Coffeeville","AL",0,31.7665645,-88.0860494,8.10810810810811,15.2173913043478,32.4074074074074,17873,23.6111111111111,54.6296296296296,53.1645569620253,0.4928
"G01016312",904,"Coker","AL",0,33.2437518,-87.6813292,4.60829493087558,17.5491679273828,15.5440414507772,30540,1.49105367793241,82.9015544041451,0,0.4357
"G01016600",2059,"Collinsville","AL",0,34.2672242,-85.8686097,14.4846796657382,6.29264594389689,28.2780410742496,16437,25.4945054945055,79.304897314376,1.34770889487871,0.469
"G01016684",264,"Colony","AL",0,33.9413934,-86.9020005,0.869565217391304,6.94444444444444,18,21827,13.2295719844358,44,7.57575757575758,0.4315
"G01016744",690,"Columbia","AL",0,31.2953514,-85.1102016,14.3790849673203,8.6105675146771,10.9271523178808,29569,21.8633540372671,73.1788079470199,5.21472392638037,0.3942
"G01016768",4462,"Columbiana","AL",0,33.1914517,-86.6156184,9.15689558905639,15.3246029534689,15.1413189771198,27560,6.7464953271028,80.2826379542396,0.866269626421224,0.4506
"G01017176",1217,"Coosada","AL",0,32.4953941,-86.3265431,5.09803921568627,21.830985915493,15.5717761557178,28192,10.6617647058824,86.8613138686131,4.53720508166969,0.401
"G01017368",1728,"Cordova","AL",0,33.7617881,-87.1994156,18.52487135506,7.88352272727273,22.0289855072464,20671,11.2134344528711,87.3913043478261,4.79233226837061,0.4742
"G01017824",1048,"Cottonwood","AL",0,31.0540333,-85.2995597,1.9047619047619,10.3521878335112,32.2695035460993,20414,22.0257234726688,67.0212765957447,1.74291938997821,0.5015
"G01017968",311,"County Line","AL",0,33.8207245,-86.7194667,4.03225806451613,5.06912442396313,5.3763440860215,34749,6.83453237410072,96.7741935483871,0,0.2775
"G01018040",583,"Courtland","AL",0,34.6699456,-87.3278925,5.18134715025907,11.1954459203036,28.9808917197452,18360,18.7256176853056,67.8343949044586,2.52525252525253,0.4248
"G01018088",1930,"Cowarts","AL",0,31.2062481,-85.309769,5.10948905109489,12.3026315789474,12.6092384519351,23736,9.06163753449862,84.1448189762797,3.06818181818182,0.369
"G01018304",1936,"Creola","AL",0,30.8742491,-88.0095357,5.47785547785548,14.0764331210191,18.1132075471698,27377,11.0790774299835,82.0125786163522,6.9620253164557,0.4501
"G01018856",1830,"Crossville","AL",0,34.2826972,-85.9997368,11.0285006195787,16.7306216423638,30.3664921465969,21472,10.3027084439724,88.1326352530541,1.97674418604651,0.4643
"G01018952",306,"Cuba","AL",0,32.4407329,-88.374798,13.1386861313869,37.6,7.69230769230769,40857,4.89296636085627,85.8974358974359,1.42857142857143,0.4195
"G01018976",18213,"Cullman","AL",0,34.1768698,-86.8406556,7.10436060754532,32.63755659581,15.9870550161812,34010,7.08599618791344,86.5113268608414,2.62384076000905,0.4806
"G01019216",152,"Cusseta","AL",0,32.7876374,-85.3057688,8.64197530864197,18.8034188034188,23.1884057971014,33421,10.7142857142857,86.9565217391304,0,0.3977
"G01019336",3084,"Dadeville","AL",0,32.8261139,-85.7762009,15.6324582338902,12.2745270567532,21.2728857890148,22639,17.0311939763356,64.6033129904098,27.1915584415584,0.4476
"G01019360",4866,"Daleville","AL",0,31.2915332,-85.7117111,10.7904085257549,18.6567164179104,19.1919191919192,29185,9.10819949281488,87.5274483970136,6.3930544593528,0.4366
"G01019648",27462,"Daphne","AL",0,30.6277019,-87.8839916,7.30166750884285,40.018129465714,6.90610373483618,38533,5.94894642661505,95.7015951857866,2.73212068083863,0.3981
"G01019744",1778,"Dauphin Island","AL",0,30.2509134,-88.1712682,13.2328308207705,40.4746632456703,4.41176470588235,51256,8.19854991634133,91.9117647058823,15.2454780361757,0.4345
"G01019816",174,"Daviston","AL",0,33.0568385,-85.6343285,21.3483146067416,22.6666666666667,17.0454545454545,26880,8.97959183673469,87.5,0,0.4391
"G01019912",28,"Dayton","AL",0,32.3509575,-87.6415726,76.4705882352941,2.17391304347826,0,11830,10.4477611940298,100,29.1666666666667,0.3304
"G01020008",1679,"Deatsville","AL",0,32.5890438,-86.3890586,7.4468085106383,32.8966521106259,4.32503276539974,32866,4.25531914893617,95.1507208387942,5.03330866025167,0.2669
"G01020104",57938,"Decatur","AL",0,34.5729952,-86.9899008,9.83931595687554,23.6564299424184,13.1578947368421,33136,12.1179272106909,81.2748162541184,5.05776066350711,0.4656
"G01020296",7162,"Demopolis","AL",0,32.4997443,-87.826678,7.0549084858569,29.6694214876033,24.1187989556136,32799,9.74072482452371,87.434725848564,0,0.5373
"G01020392",230,"Detroit","AL",0,34.0273794,-88.1678308,25.8426966292135,10.4761904761905,53.5353535353535,13199,1.67224080267559,91.9191919191919,12.2641509433962,0.547
"G01020955",548,"Dodge City","AL",0,34.0432753,-86.8855239,19.5876288659794,10.3260869565217,25.1141552511416,31697,5.31309297912714,67.5799086757991,0,0.5164
"G01021136",2297,"Dora","AL",0,33.7281156,-87.0812917,12.3863636363636,14.2937219730942,19.0862944162437,26237,14.6063281824871,81.3197969543147,7.51730959446093,0.4823
"G01021184",71072,"Dothan","AL",0,31.2336983,-85.4068225,10.233518888072,26.9097787178653,16.7275305796845,34008,11.3106851830598,84.3006559120723,5.09338388389944,0.4986
"G01021280",1119,"Double Springs","AL",0,34.1496478,-87.3894471,5.70175438596491,17.438105489774,28.6282306163022,21489,5.3127677806341,86.8787276341948,11.588785046729,0.4707
"G01021328",761,"Douglas","AL",0,34.1682576,-86.3233857,12.0689655172414,12.639405204461,21.2218649517685,17764,8.09190809190809,90.032154340836,2.41286863270777,0.3773
"G01021448",285,"Dozier","AL",0,31.5054066,-86.3692352,1.79640718562874,4.10958904109589,25.1655629139073,18476,7.56972111553785,27.1523178807947,0,0.4
"G01021952",330,"Dutton","AL",0,34.6061524,-85.9118498,6.95187165775401,13.8513513513514,42.2857142857143,23956,22.6164079822616,57.7142857142857,4.06091370558376,0.5256
"G01022216",2293,"East Brewton","AL",0,31.0914404,-87.055345,6.08695652173913,6.1822125813449,30.6256860592755,16852,22.457231726283,76.2897914379802,26.3824117255163,0.4332
"G01022816",1193,"Eclectic","AL",0,32.6402222,-86.0410625,17.2995780590717,14.5454545454545,15.7276995305164,25860,19.9458483754513,87.793427230047,8.17490494296578,0.406
"G01023176",206,"Edwardsville","AL",0,33.8837398,-85.4141243,8.60215053763441,9.39597315436242,12.6760563380282,29851,10.2222222222222,83.0985915492958,4.12371134020619,0.3069
"G01023296",3508,"Elba","AL",0,31.417218,-86.0771151,9.1581868640148,13.6731107205624,10.8088235294118,22960,13.258785942492,79.9264705882353,11.1538461538462,0.3942
"G01023320",1974,"Elberta","AL",0,30.3737534,-87.5957293,6.12648221343874,19.9620972836387,28.3038501560874,27418,17.6168224299065,82.414151925078,4.22282120395328,0.422
"G01023344",136,"Eldridge","AL",0,33.9220177,-87.6201082,14.2857142857143,2.63157894736842,0,17939,1.31578947368421,100,2.77777777777778,0.2442
"G01023488",411,"Elkmont","AL",0,34.9326041,-86.9769708,10,34.5238095238095,11.1111111111111,31255,5.60747663551402,87.6543209876543,1.19047619047619,0.4179
"G01023656",1280,"Elmore","AL",0,32.5566058,-86.3410246,10.7669616519174,8.59872611464968,44.0134907251265,18766,16.0203432930706,78.0775716694772,11.8601747815231,0.4615
"G01023872",32,"Emelle","AL",0,32.7286776,-88.3164862,25.9259259259259,18.6046511627907,50,13165,0,85.7142857142857,0,0.455
"G01024184",28711,"Enterprise","AL",0,31.3268985,-85.8440213,12.5204090401306,24.9813213790159,16.8654799045696,31358,9.62709849948002,89.9981648008809,3.64077669902913,0.4245
"G01024256",272,"Epes","AL",0,32.6950494,-88.1419629,0,12.6288659793814,31.203007518797,20034,9.67184801381693,73.3082706766917,18.716577540107,0.4047
"G01024472",49,"Ethelsville","AL",0,33.4140664,-88.2160933,0,4.54545454545455,8,31271,24.7058823529412,92,3.27868852459016,0.3902
"G01024568",12882,"Eufaula","AL",0,31.9099374,-85.1527087,12.1741101790977,17.3228346456693,24.5669918375473,24994,11.3021330786374,77.0455902846904,5.2282324552584,0.5136
"G01024664",2937,"Eutaw","AL",0,32.8462465,-87.9003315,33.3333333333333,24.390243902439,25.6779661016949,20061,8.3896196231781,64.4067796610169,0,0.4387
"G01024688",589,"Eva","AL",0,34.3265045,-86.7653182,4.6242774566474,21.0084033613445,10.0806451612903,34353,4.50204638472033,87.0967741935484,0.271739130434783,0.3463
"G01024808",3520,"Evergreen","AL",0,31.433216,-86.9760809,13.1027253668763,16.1129568106312,24.8466257668712,19455,8.98517010758942,78.9110429447853,6.55270655270655,0.4829
"G01024880",557,"Excel","AL",0,31.4263861,-87.3436633,4.6242774566474,18.75,10.5590062111801,27698,7.39957716701903,58.3850931677019,0,0.3844
"G01025120",10000,"Fairfield","AL",0,33.4747785,-86.9194129,23.1939163498099,23.2712550607287,24.6629659000793,23085,12.193887876948,76.0771874173936,8.27137546468401,0.4441
"G01025240",22477,"Fairhope","AL",0,30.52092,-87.879122,5.57303960136376,53.0652767436088,12.7761329993168,48382,3.22796977690347,89.7517649738101,4.52709883103082,0.5189
"G01025384",543,"Fairview","AL",0,34.2501953,-86.6777238,16.8181818181818,16.1147902869757,20.0892857142857,23377,12.3348017621145,87.5,11.3725490196078,0.4515
"G01025648",1197,"Falkville","AL",0,34.3770191,-86.9095474,8.52272727272727,9.40550133096717,9.21985815602837,22462,10.1229895931883,70.6855791962175,4.28571428571429,0.3577
"G01025816",90,"Faunsdale","AL",0,32.4576144,-87.5937886,0,7.40740740740741,46.875,16287,5.14705882352941,65.625,0,0.6522
"G01025840",4285,"Fayette","AL",0,33.6942153,-87.831169,5.70592538405267,15.7684630738523,36.0604153555695,26576,14.5981813713443,75.2674638137193,16.5862484921592,0.6006
"G01026200",114,"Five Points","AL",0,33.0173114,-85.351592,8,10.3092783505155,13.6363636363636,18493,13.5483870967742,63.6363636363636,3.44827586206897,0.2998
"G01026824",1466,"Flomaton","AL",0,31.0148156,-87.2560158,3.30434782608696,13.8523761375126,33.2129963898917,21583,6.84931506849315,80.3249097472924,9.21875,0.5254
"G01026848",1923,"Florala","AL",0,31.0223906,-86.3181523,21.9269102990033,6.33001422475107,38.8305847076462,24824,11.2659698025552,56.2218890554723,2.52764612954186,0.5787
"G01026896",40184,"Florence","AL",0,34.8303226,-87.6661386,10.5495291453093,28.1591503770971,21.2690951821387,28399,12.1328224776501,82.8848413631022,5.65767865656619,0.4886
"G01026992",20335,"Foley","AL",0,30.3970092,-87.6642111,8.10411914665235,24.2280427730386,11.8295068464944,33427,18.2671583888117,91.2797281993205,4.85053581500282,0.4157
"G01027376",445,"Forkland","AL",0,32.6474351,-87.8674355,13.4228187919463,20.8771929824561,45.945945945946,14487,24.321608040201,59.1216216216216,6.82926829268293,0.4432
"G01027520",1225,"Fort Deposit","AL",0,31.9862606,-86.5663586,16.4759725400458,5.52434456928839,41.7348608837971,15694,10.957324106113,57.6104746317512,22.5589225589226,0.5017
"G01027616",14877,"Fort Payne","AL",0,34.4573293,-85.6894469,19.2954505222163,18.0841264967762,21.3622291021672,26436,14.9197749531152,81.6305469556244,6.13044841643148,0.4936
"G01028024",590,"Franklin","AL",0,32.4526927,-85.7854099,1.77777777777778,40.7129455909944,8.75,34659,13.5834411384217,91.5625,21.6666666666667,0.3242
"G01028312",1170,"Frisco City","AL",0,31.439485,-87.4041818,4.44964871194379,11.166253101737,31.9266055045872,16958,15.7004830917874,62.2018348623853,19.0800681431005,0.4647
"G01028432",235,"Fruithurst","AL",0,33.7295395,-85.4312488,6.66666666666667,15.2482269503546,18.2539682539683,22576,22.3004694835681,69.047619047619,0,0.5872
"G01028504",223,"Fulton","AL",0,31.7909894,-87.7442119,1.08695652173913,11.070110701107,6.4,21126,8.23798627002288,44.8,4.63917525773196,0.2732
"G01028552",9876,"Fultondale","AL",0,33.617363,-86.8014361,7.31534090909091,26.1375503505893,8.19672131147541,36616,8.1253866776655,92.1890067502411,2.67004482557006,0.3542
"G01028672",967,"Fyffe","AL",0,34.4489572,-85.905167,15.7657657657658,5.15916575192097,12.636165577342,22806,7.71103896103896,82.1350762527233,5.67226890756303,0.4162
"G01028696",33945,"Gadsden","AL",0,34.0065967,-86.0160783,11.9358224621383,15.6670001304858,24.7905940213633,24805,18.1618663940833,81.8335510643203,8.83241397425794,0.4828
"G01028768",172,"Gainesville","AL",0,32.814934,-88.1607913,30.3030303030303,29.4871794871795,66.1764705882353,12670,14.4927536231884,67.6470588235294,0,0.5697
"G01028936",196,"Gantt","AL",0,31.4107399,-86.4835237,0,52.8571428571429,66.4335664335664,20803,8.10810810810811,87.4125874125874,1.6,0.5319
"G01029032",528,"Garden City","AL",0,34.0146877,-86.7490538,9.17874396135266,6.55339805825243,20.1923076923077,19318,22.5752508361204,70.6730769230769,4.93273542600897,0.2916
"G01029056",16044,"Gardendale","AL",0,33.6765865,-86.8098439,8.55326792869974,32.0603827837182,7.41384761302561,41830,3.99018188683995,91.6534935188113,1.80881798768999,0.4172
"G01029296",170,"Gaylesville","AL",0,34.2674437,-85.5612481,0,7.14285714285714,38.1818181818182,23900,17.6829268292683,67.2727272727273,12.6760563380282,0.555
"G01029392",155,"Geiger","AL",0,32.868715,-88.318154,33.6633663366337,24.4897959183673,9.25925925925926,17642,16.9611307420495,64.8148148148148,14.2857142857143,0.2824
"G01029464",4245,"Geneva","AL",0,31.0448857,-85.876818,4.10474168435952,15.9433671899046,23.5262008733624,26439,12.4662576687117,61.0807860262009,8.35240274599542,0.4568
"G01029560",1324,"Georgiana","AL",0,31.6391342,-86.7467621,14.8825065274151,10.2713178294574,29.4827586206897,17590,9.37279774489077,57.7586206896552,5.81113801452785,0.4637
"G01029608",910,"Geraldine","AL",0,34.3590869,-86.0025792,7.80911062906724,28.7433155080214,18.0487804878049,31096,6.70897552130553,82.6829268292683,2.06611570247934,0.5261
"G01029704",739,"Gilbertown","AL",0,31.8662468,-88.3075453,26.8221574344023,7.16783216783217,12.4324324324324,40698,3.70828182941904,81.6216216216216,6.57894736842105,0.3834
"G01029944",433,"Glen Allen","AL",0,33.8921075,-87.732682,5.46448087431694,5.45454545454545,20.2702702702703,25457,7.39795918367347,72.2972972972973,3.10880829015544,0.409
"G01029992",5372,"Glencoe","AL",0,33.9483393,-85.9336056,11.652101539742,23.4408602150538,6.97435897435897,33056,4.91865304578131,83.7435897435897,1.46650812524772,0.4177
"G01030160",152,"Glenwood","AL",0,31.6712662,-86.1736865,2.7027027027027,11.5107913669065,8.10810810810811,19809,5.0761421319797,74.3243243243243,0,0.2784
"G01030448",52,"Goldville","AL",0,33.0848669,-85.7779821,22.2222222222222,3.84615384615385,10,20995,22.7848101265823,30,0,0.2967
"G01030496",2483,"Good Hope","AL",0,34.1103299,-86.8661784,13.9685476410731,18.610579987253,14.5522388059702,33098,9.91207034372502,92.5373134328358,3.0664395229983,0.4519
"G01030640",1291,"Goodwater","AL",0,33.0607127,-86.0524864,10.3092783505155,6.29722921914358,25.1559251559252,23412,10.5769230769231,75.8835758835759,2.80373831775701,0.392
"G01030736",1628,"Gordo","AL",0,33.3222863,-87.9036812,3.8073908174692,20.3208556149733,17.6829268292683,27443,5.60298826040555,77.4390243902439,4.58248472505092,0.416
"G01030760",294,"Gordon","AL",0,31.1436055,-85.0925038,20.8695652173913,2.58064516129032,29.1139240506329,26431,18.2584269662921,77.2151898734177,22.9299363057325,0.4241
"G01030808",245,"Gordonville","AL",0,32.1591791,-86.7042347,0,4.04040404040404,12,22256,4.52961672473868,72,3.2520325203252,0.3895
"G01030880",269,"Goshen","AL",0,31.720015,-86.1232453,4.51977401129944,12.8712871287129,11.2676056338028,19645,4.69798657718121,85.9154929577465,5.20833333333333,0.3629
"G01031096",1039,"Grant","AL",0,34.5181726,-86.2604297,10.1382488479263,26.9825918762089,11.0251450676983,28474,2.45950809838032,89.3617021276596,2.17076700434153,0.3856
"G01031384",1950,"Graysville","AL",0,33.633756,-86.9413975,5.65709312445605,21.4677983025462,13.8151875571821,32131,7.66666666666667,76.5782250686185,9.1304347826087,0.4207
"G01031720",2218,"Greensboro","AL",0,32.700968,-87.5937002,5.85365853658537,10.3741496598639,40.1664932362123,16852,8.20025895554597,73.7773152965661,9.70072239422085,0.4139
"G01031912",7374,"Greenville","AL",0,31.8430722,-86.6369515,6.57414170927684,14.026402640264,24.795958025651,20869,10.1697292747931,77.963466770307,7.5619295958279,0.4707
"G01032056",573,"Grimes","AL",0,31.299875,-85.4502892,0.840336134453782,6.71462829736211,23.1527093596059,32284,9.64083175803403,78.3251231527094,18.5185185185185,0.5598
"G01032080",1818,"Grove Hill","AL",0,31.6986703,-87.7728675,5.74229691876751,21.9047619047619,17.3130193905817,32241,7.04960835509138,76.4542936288089,13.0281690140845,0.5535
"G01032224",2195,"Guin","AL",0,33.9832195,-87.9023629,20.7900207900208,12.4167171411266,20.2460850111857,23946,12.0156555772994,76.3982102908277,14.8760330578512,0.4445
"G01032272",15014,"Gulf Shores","AL",0,30.2758365,-87.7012579,7.75,38.168258756494,10.5715513536743,41513,14.7974666842591,92.7087809769374,2.4037282315428,0.4468
"G01032416",8553,"Guntersville","AL",0,34.3679473,-86.2523225,5.50861777627577,35.0538671812188,18.0737217598098,37110,8.80320116405966,88.5850178359096,3.7179108881676,0.5071
